probe_id,off_target_genes
ENSMUSG00000042888|Prr30|f6112dd,ENSMUSG00000082046|Gm14464
ENSMUSG00000043119|Olfr448|2e635f2,ENSMUSG00000043605|Olfr13
ENSMUSG00000043263|Ifi209|6cb190e,ENSMUSG00000070501|Ifi214
ENSMUSG00000043333|Rhbdl2|8fd5df1,ENSMUSG00000117395|Gm7378
ENSMUSG00000043424|Eif3j2|5401254,ENSMUSG00000027236|Eif3j1
ENSMUSG00000043472|Lce3d|8f423b8,ENSMUSG00000045475|Lce3c
ENSMUSG00000043962|Thrap3|80f2432,ENSMUSG00000082625|Gm15204
ENSMUSG00000044121|5430402E10Rik|664ad71,ENSMUSG00000082635|Gm14750
ENSMUSG00000044205|Olfr983|d1aba79,ENSMUSG00000060583|Olfr881;ENSMUSG00000049073|Olfr985
ENSMUSG00000044408|Sptssa|4452b75,ENSMUSG00000112187|Gm6993
ENSMUSG00000044581|4932415D10Rik|fa3eef9,ENSMUSG00000113956|Gm19368
ENSMUSG00000044597|Mycs|4080fd0,ENSMUSG00000092125|AA543401
ENSMUSG00000044600|Smim7|cda447b,ENSMUSG00000099658|Gm28980
ENSMUSG00000044734|Serpinb1a|6827a50,ENSMUSG00000051029|Serpinb1b
ENSMUSG00000044894|Uqcrq|ddca2ef,ENSMUSG00000083582|Gm15393
ENSMUSG00000045005|Fzd5|719f299,ENSMUSG00000036904|Fzd8
ENSMUSG00000045237|1110012L19Rik|3fe9a56,ENSMUSG00000111104|Gm8512
ENSMUSG00000045693|Nlrp4e|d65044c,ENSMUSG00000040601|Nlrp4a;ENSMUSG00000034690|Nlrp4c
ENSMUSG00000045868|Gvin1|5c92c72,ENSMUSG00000073902|Gm1966;ENSMUSG00000053541|Gm4759;ENSMUSG00000095457|Gm8989;ENSMUSG00000095649|Gm8979;ENSMUSG00000098934|Gm18853;ENSMUSG00000099241|Gm18852;ENSMUSG00000063286|Gm8995
ENSMUSG00000045896|Paip2b|57920cb,ENSMUSG00000082443|Gm12604
ENSMUSG00000046000|Naa11|57d4b78,ENSMUSG00000024571|Gm16286
ENSMUSG00000046150|Olfr918|d96ff55,ENSMUSG00000049098|Olfr147
ENSMUSG00000046329|Slc25a23|624f43b,ENSMUSG00000011486|Slc25a41
ENSMUSG00000046676|Lce1l|34e23b9,ENSMUSG00000103243|Lce1d;ENSMUSG00000049593|Lce1h;ENSMUSG00000027919|Lce1g;ENSMUSG00000042124|Lce1f;ENSMUSG00000068889|Lce1e;ENSMUSG00000042092|Lce1c;ENSMUSG00000027923|Lce1b;ENSMUSG00000095870|Lce1k;ENSMUSG00000068890|Lce1a2
ENSMUSG00000046711|Hmga1|c607143,ENSMUSG00000078249|Hmga1b
ENSMUSG00000046975|Olfr1020|8f53832,ENSMUSG00000082754|Olfr1021-ps1
ENSMUSG00000047044|D030056L22Rik|6941d68,ENSMUSG00000080707|Gm13823
ENSMUSG00000047514|Tspyl1|fd0bb0b,ENSMUSG00000114078|Tspyl-ps
ENSMUSG00000047674|Pdha2|1f8fb5e,ENSMUSG00000031299|Pdha1
ENSMUSG00000047721|Bola2|644ce54,ENSMUSG00000111216|Gm47044
ENSMUSG00000047844|Bex4|eaa8ec6,ENSMUSG00000083657|Gm12245;ENSMUSG00000100690|Gm4322
ENSMUSG00000048222|Mfap1b|ed58e28,ENSMUSG00000068479|Mfap1a
ENSMUSG00000048280|Zfp738|f91d29e,ENSMUSG00000021510|Zfp729a;ENSMUSG00000058093|Zfp729b
ENSMUSG00000048294|Krtap4-13|26b7815,ENSMUSG00000078259|Gm11554;ENSMUSG00000078260|Gm11569
ENSMUSG00000048429|Timm29|b0f79a2,ENSMUSG00000110856|Gm49264
ENSMUSG00000048501|Olfr938|9407beb,ENSMUSG00000045126|Olfr1445
ENSMUSG00000048573|Cypt3|2b7f78d,ENSMUSG00000090132|Cypt2
ENSMUSG00000048703|Speer4b|11f0dc8,ENSMUSG00000059645|Gm7361
ENSMUSG00000048930|Tada3|891f898,ENSMUSG00000080899|Gm9109
ENSMUSG00000049214|Skint7|5383409,ENSMUSG00000078599|Skint8
ENSMUSG00000049327|Kmt5a|07f9d45,ENSMUSG00000082912|Gm8770
ENSMUSG00000049489|Ccnq|767ed3d,ENSMUSG00000109668|Gm8342
ENSMUSG00000049593|Lce1h|cafa423,ENSMUSG00000068887|Lce1j
ENSMUSG00000049672|Zbtb14|563fb3a,ENSMUSG00000086518|Gm14503;ENSMUSG00000087584|Gm14457;ENSMUSG00000081020|Gm14509;ENSMUSG00000080051|Gm14510;ENSMUSG00000080050|Gm14864
ENSMUSG00000049734|Trex1|0157ae8,ENSMUSG00000025646|Atrip
ENSMUSG00000049758|Olfr1318|b77065e,ENSMUSG00000050776|Olfr1317
ENSMUSG00000050114|Prdx6b|2c18150,ENSMUSG00000026701|Prdx6
ENSMUSG00000050379|Sept6|7f8cde2,ENSMUSG00000018398|Sept8
ENSMUSG00000050383|Svs3b|804bed7,ENSMUSG00000017003|Svs3a
ENSMUSG00000050708|Ftl1|1092cb6,ENSMUSG00000082062|Ftl2-ps;ENSMUSG00000058542|Gm15590;ENSMUSG00000062382|Ftl1-ps1;ENSMUSG00000081251|Gm12164;ENSMUSG00000096755|Ftl1-ps2;ENSMUSG00000057829|Gm5278
ENSMUSG00000050926|Dcaf12l2|c51fc67,ENSMUSG00000045284|Dcaf12l1
ENSMUSG00000050961|AY358078|5e0f23e,ENSMUSG00000079244|Gm5622;ENSMUSG00000091923|Gm8267;ENSMUSG00000092165|Gm5624;ENSMUSG00000115801|AC160336.1;ENSMUSG00000072574|Gm17184;ENSMUSG00000090716|Gm3371;ENSMUSG00000079267|Gm5930;ENSMUSG00000079272|Gm7152;ENSMUSG00000090742|Gm3008;ENSMUSG00000090731|Gm2959;ENSMUSG00000091116|Gm7991;ENSMUSG00000091281|Gm8065;ENSMUSG00000090634|Gm8126;ENSMUSG00000096446|Gm8104;ENSMUSG00000091788|Gm8032;ENSMUSG00000094954|Gm8011;ENSMUSG00000079271|1700049E17Rik1;ENSMUSG00000090440|1700049E17Rik2;ENSMUSG00000094925|Gm5798;ENSMUSG00000091110|Gm2832
ENSMUSG00000051223|Bzw1|5c23c07,ENSMUSG00000083465|Gm11652;ENSMUSG00000083512|Gm12749
ENSMUSG00000051234|Rnf7|46f41e1,ENSMUSG00000021728|Emb;ENSMUSG00000048185|Gm7075;ENSMUSG00000082709|Gm12362
ENSMUSG00000051262|Nat8f3|3c7364e,ENSMUSG00000079495|Nat8f6;ENSMUSG00000089694|Nat8f7
ENSMUSG00000051378|Kif18b|007a6ab,ENSMUSG00000082853|Gm7134
ENSMUSG00000051510|Mafg|43dab6e,ENSMUSG00000018143|Mafk
ENSMUSG00000051678|Pcdhb6|8d313f9,ENSMUSG00000045876|Pcdhb8
ENSMUSG00000051827|Rhox2a|4e20528,ENSMUSG00000079627|Rhox2h;ENSMUSG00000079629|Rhox2g;ENSMUSG00000096788|Rhox2e;ENSMUSG00000079637|Rhox2c;ENSMUSG00000079638|Rhox2b;ENSMUSG00000095741|Rhox2f;ENSMUSG00000095698|Rhox2d;ENSMUSG00000081195|Rhox2-ps;ENSMUSG00000071773|Rhox1;ENSMUSG00000079628|Rhox4g;ENSMUSG00000079630|Rhox4f
ENSMUSG00000051851|Rtl8c|f126f8c,ENSMUSG00000067924|Rtl8b;ENSMUSG00000067925|Rtl8a
ENSMUSG00000051940|5031410I06Rik|26beacb,ENSMUSG00000059645|Gm7361;ENSMUSG00000067698|Gm10220;ENSMUSG00000073116|Gm10471;ENSMUSG00000073117|Gm7347;ENSMUSG00000091049|Gm1979;ENSMUSG00000096045|Gm21698;ENSMUSG00000095550|Gm21671;ENSMUSG00000073119|Speer4a;ENSMUSG00000104824|Gm21663
ENSMUSG00000052293|Taf9|324ede8,ENSMUSG00000078941|Ak6;ENSMUSG00000081805|Gm14335;ENSMUSG00000080969|Gm12372;ENSMUSG00000117779|Gm19209
ENSMUSG00000052459|Atp6v1a|178fa2a,ENSMUSG00000114622|Gm18990
ENSMUSG00000052537|Olfr198|b3f9774,ENSMUSG00000109537|Olfr200-ps1
ENSMUSG00000052736|Klrc2|69c249f,ENSMUSG00000033027|Klrc3
ENSMUSG00000053040|Aph1c|e5963b8,ENSMUSG00000032375|Aph1b
ENSMUSG00000053297|AI854703|4a04027,ENSMUSG00000056592|Zfp658
ENSMUSG00000053720|Vmn2r43|7f1e0cf,ENSMUSG00000092314|Gm3563;ENSMUSG00000094606|Vmn2r50;ENSMUSG00000096293|Gm3683;ENSMUSG00000096413|Gm3616;ENSMUSG00000092551|Gm20287
ENSMUSG00000053742|Gm5114|fdcda68,ENSMUSG00000078737|Gm2128;ENSMUSG00000048312|Gm4884;ENSMUSG00000102017|Gm6124;ENSMUSG00000101548|Gm9220;ENSMUSG00000099765|Gm4454;ENSMUSG00000100841|Gm21115
ENSMUSG00000053961|Ang5|78ff4eb,ENSMUSG00000072598|Ang6
ENSMUSG00000054280|Prr14l|562ad84,ENSMUSG00000093800|Gm20796
ENSMUSG00000054310|Obox1|160bf3d,ENSMUSG00000074369|Obox2
ENSMUSG00000054364|Rhob|8d1e0cb,ENSMUSG00000018012|Rac3
ENSMUSG00000054405|Dnajc8|dcef60a,ENSMUSG00000112515|Gm4928
ENSMUSG00000054459|Vsnl1|c205cdb,ENSMUSG00000046093|Hpcal4
ENSMUSG00000054545|Ugt1a6a|d6ac5a1,ENSMUSG00000089960|Ugt1a1;ENSMUSG00000090171|Ugt1a2;ENSMUSG00000089943|Ugt1a5;ENSMUSG00000090145|Ugt1a6b;ENSMUSG00000090124|Ugt1a7c;ENSMUSG00000089675|Ugt1a8;ENSMUSG00000090175|Ugt1a9;ENSMUSG00000090165|Ugt1a10
ENSMUSG00000054808|Actn4|8dac496,ENSMUSG00000102948|Gm6101
ENSMUSG00000054827|Cyp2c50|9287947,ENSMUSG00000067225|Cyp2c54
ENSMUSG00000054938|Olfr1346|02e9aa2,ENSMUSG00000034583|Olfr1347;ENSMUSG00000096228|Olfr5
ENSMUSG00000054988|Agtr1b|3cd7778,ENSMUSG00000049115|Agtr1a
ENSMUSG00000054994|AV320801|c8f568f,ENSMUSG00000096508|Gm7903;ENSMUSG00000094004|Gm5128;ENSMUSG00000067360|Pramel3;ENSMUSG00000079432|Gm15023
ENSMUSG00000055044|Pdlim1|582eca7,ENSMUSG00000107211|Gm5864
ENSMUSG00000055197|Fev|5bfb8d6,ENSMUSG00000040732|Erg
ENSMUSG00000055602|Tcp10b|248fc60,ENSMUSG00000071322|Tcp10a
ENSMUSG00000055612|Cdca7|a7ead36,ENSMUSG00000117453|Gm2424
ENSMUSG00000055681|Cope|53e00d1,ENSMUSG00000102710|Gm4857
ENSMUSG00000055850|Rnf181|56de44f,ENSMUSG00000112446|Gm47949
ENSMUSG00000055942|Obox7|eaf12bf,ENSMUSG00000093421|Obox3-ps6;ENSMUSG00000093727|Obox3-ps5;ENSMUSG00000093770|Obox3-ps4;ENSMUSG00000093665|Obox3-ps1;ENSMUSG00000044538|Obox3-ps8;ENSMUSG00000066772|Obox3;ENSMUSG00000093509|Obox3-ps3;ENSMUSG00000093584|Obox3-ps2
ENSMUSG00000056014|A430033K04Rik|1e06e82,ENSMUSG00000058291|Zfp68
ENSMUSG00000056144|Trim34a|b1f7b69,ENSMUSG00000090215|Trim34b
ENSMUSG00000056148|Rdh9|80b8666,ENSMUSG00000074639|Rdh16f2
ENSMUSG00000056457|Prl2c3|d875ad5,ENSMUSG00000055360|Prl2c5;ENSMUSG00000079092|Prl2c2
ENSMUSG00000056487|Mettl7a2|b00f427,ENSMUSG00000054619|Mettl7a1;ENSMUSG00000058057|Mettl7a3
ENSMUSG00000056770|Setd3|d8869f5,ENSMUSG00000082955|Gm8036;ENSMUSG00000082274|Gm14026;ENSMUSG00000100481|Gm7114
ENSMUSG00000056815|Gm6812|48ecb2d,ENSMUSG00000059690|1700020N15Rik
ENSMUSG00000056858|Olfr1502|245e4cc,ENSMUSG00000058078|Olfr1503-ps1
ENSMUSG00000056921|Olfr394|099d664,ENSMUSG00000095095|Olfr385;ENSMUSG00000072708|Olfr381;ENSMUSG00000069816|Olfr23;ENSMUSG00000084387|Olfr379-ps1;ENSMUSG00000063881|Olfr376;ENSMUSG00000081961|Olfr383-ps1
ENSMUSG00000057021|Vmn2r-ps159|cbad0de,ENSMUSG00000072049|Vmn2r121;ENSMUSG00000091450|Vmn2r11;ENSMUSG00000070448|Vmn2r89;ENSMUSG00000091059|Vmn2r14;ENSMUSG00000091635|Vmn2r13;ENSMUSG00000090688|Vmn2r12;ENSMUSG00000067010|Vmn2r10;ENSMUSG00000093510|Vmn2r-ps21;ENSMUSG00000096042|Vmn2r125;ENSMUSG00000000606|Vmn2r88;ENSMUSG00000114549|Vmn2r-ps106;ENSMUSG00000113723|Vmn2r-ps100;ENSMUSG00000113381|Vmn2r-ps97;ENSMUSG00000113145|Vmn2r-ps95;ENSMUSG00000092162|Vmn2r86;ENSMUSG00000096730|Vmn2r122;ENSMUSG00000098505|Gm14496;ENSMUSG00000114580|Gm48782;ENSMUSG00000117784|Vmn2r-ps108;ENSMUSG00000114684|Vmn2r-ps105;ENSMUSG00000094499|Vmn2r-ps104;ENSMUSG00000113350|Vmn2r-ps102;ENSMUSG00000117836|Vmn2r-ps98;ENSMUSG00000114065|Vmn2r-ps96;ENSMUSG00000091511|Vmn2r87;ENSMUSG00000092048|Vmn2r85;ENSMUSG00000070601|Vmn2r84;ENSMUSG00000114027|Vmn2r-ps103
ENSMUSG00000057195|Ceacam13|44e6524,ENSMUSG00000023185|Ceacam14
ENSMUSG00000057400|Ces1c|4e35893,ENSMUSG00000078964|Ces1b
ENSMUSG00000057402|Cldn34b2|426c720,ENSMUSG00000072100|Cldn34b1;ENSMUSG00000081175|Gm5793
ENSMUSG00000057464|Olfr1415|60666da,ENSMUSG00000067064|Olfr1416;ENSMUSG00000042849|Olfr1414
ENSMUSG00000057465|Saa2|b1ac495,ENSMUSG00000074115|Saa1
ENSMUSG00000057572|Zbtb8os|bee0fc4,ENSMUSG00000106294|Gm8539
ENSMUSG00000057592|Vmn1r48|67e384e,ENSMUSG00000060724|Vmn1r47
ENSMUSG00000057609|Lce1a1|8cca4a6,ENSMUSG00000068890|Lce1a2
ENSMUSG00000057723|Krt33b|42b29f4,ENSMUSG00000035592|Krt33a
ENSMUSG00000057805|1700084M14Rik|21241fc,ENSMUSG00000096153|BC061195;ENSMUSG00000095110|1700003E24Rik;ENSMUSG00000059695|1700019M22Rik
ENSMUSG00000057933|Gsta2|2cdeaf4,ENSMUSG00000074179|Gm10639;ENSMUSG00000093963|Gm21909
ENSMUSG00000058005|Tdpoz3|f6336f8,ENSMUSG00000089689|Gm4982
ENSMUSG00000058014|Olfr502|cc6d4f3,ENSMUSG00000094426|Olfr478
ENSMUSG00000058017|Serpinb3d|12fd0e0,ENSMUSG00000044594|Serpinb3a;ENSMUSG00000084228|Gm8080
ENSMUSG00000058163|Gm5431|b6f6b7a,ENSMUSG00000069892|9930111J21Rik2;ENSMUSG00000069893|9930111J21Rik1
ENSMUSG00000058186|Zfp980|426a193,ENSMUSG00000067919|Rex2;ENSMUSG00000066007|Zfp600;ENSMUSG00000056300|Zfp981;ENSMUSG00000104031|Gm17771
ENSMUSG00000058194|Olfr1126|c55b2fb,ENSMUSG00000081234|Olfr1120
ENSMUSG00000058328|Xlr5a|ab176a7,ENSMUSG00000081612|Xlr5e-ps;ENSMUSG00000067764|Xlr5c;ENSMUSG00000072479|Xlr5b
ENSMUSG00000058407|Txndc9|833ec38,ENSMUSG00000113600|Gm7868;ENSMUSG00000107733|Gm8774
ENSMUSG00000058427|Cxcl2|e6e383f,ENSMUSG00000029379|Cxcl3
ENSMUSG00000058537|AW822073|e1eeb03,ENSMUSG00000075046|Duxf3;ENSMUSG00000057216|Gm10807
ENSMUSG00000058618|AY761184|41ae7de,ENSMUSG00000074437|Defa29
ENSMUSG00000058631|Vmn1r63|65314fd,ENSMUSG00000092579|Vmn1r62;ENSMUSG00000117863|Vmn1r61;ENSMUSG00000078808|Vmn1r58;ENSMUSG00000118298|Vmn1r60;ENSMUSG00000117744|Vmn1r59
ENSMUSG00000058638|Zfp110|1e15725,ENSMUSG00000021514|Zfp369
ENSMUSG00000058643|Speer4f1|570e2c7,ENSMUSG00000091827|Speer4f2
ENSMUSG00000058725|Gm11937|86c81f4,ENSMUSG00000062278|Gm11562;ENSMUSG00000060756|Krtap2-4;ENSMUSG00000057674|Gm11938
ENSMUSG00000058728|Cd300c|448f228,ENSMUSG00000044811|Cd300c2
ENSMUSG00000058802|Olfr97|3b44d50,ENSMUSG00000059687|Olfr108
ENSMUSG00000058856|Olfr952|6cb8b27,ENSMUSG00000063176|Olfr955
ENSMUSG00000058883|Zfp708|64c916a,ENSMUSG00000100235|Gm28557
ENSMUSG00000058976|Usp17lc|f56c54b,ENSMUSG00000057321|Usp17ld
ENSMUSG00000059023|Olfr1201|793335b,ENSMUSG00000057447|Olfr1205
ENSMUSG00000059030|Olfr128|3035812,ENSMUSG00000058114|Olfr127
ENSMUSG00000059040|Eno1b|2474d18,ENSMUSG00000064193|Gm4735;ENSMUSG00000063524|Eno1;ENSMUSG00000105558|Gm5855;ENSMUSG00000084047|Gm14984;ENSMUSG00000114737|Gm8483
ENSMUSG00000059087|Olfr698|e09dd6a,ENSMUSG00000073900|Olfr704
ENSMUSG00000059218|Gm13084|7617fa4,ENSMUSG00000066030|Oog2
ENSMUSG00000059279|Olfr224|3bdc4d5,ENSMUSG00000058807|Olfr331
ENSMUSG00000059305|Vpreb1|479ce1d,ENSMUSG00000059280|Vpreb2
ENSMUSG00000059319|Olfr295|15e37ea,ENSMUSG00000092372|Olfr296-ps1;ENSMUSG00000057067|Olfr297;ENSMUSG00000092401|Olfr300-ps1;ENSMUSG00000060688|Olfr292
ENSMUSG00000059595|Olfr935|3e3cf8e,ENSMUSG00000095194|Olfr936
ENSMUSG00000059626|Rhox3e|cb1152b,ENSMUSG00000095601|Rhox3a2;ENSMUSG00000071772|Rhox3a
ENSMUSG00000059645|Gm7361|ea9d6bb,ENSMUSG00000048703|Speer4b
ENSMUSG00000059657|Stfa2l1|b0985da,ENSMUSG00000022902|Stfa2
ENSMUSG00000059690|1700020N15Rik|276d22a,ENSMUSG00000056815|Gm6812
ENSMUSG00000059743|Fdps|04159ec,ENSMUSG00000113859|Gm7979;ENSMUSG00000090610|Gm3571;ENSMUSG00000093651|Gm5873;ENSMUSG00000084331|Gm8163;ENSMUSG00000116818|Gm7513;ENSMUSG00000113572|Gm7959
ENSMUSG00000059820|Nkapd1|bdda0bc,ENSMUSG00000083435|Gm15824
ENSMUSG00000059864|Olfr1393|5a8e897,ENSMUSG00000101750|Olfr1392
ENSMUSG00000059867|Olfr960|1e90c68,ENSMUSG00000064110|Olfr963
ENSMUSG00000059873|Olfr1029|517d066,ENSMUSG00000057207|Olfr1028
ENSMUSG00000059874|Olfr603|13c942b,ENSMUSG00000073953|Olfr596
ENSMUSG00000059908|Mug1|e7ec89f,ENSMUSG00000108022|Gm7298
ENSMUSG00000059964|Olfr119|b3e810e,ENSMUSG00000063994|Olfr120;ENSMUSG00000080990|Olfr118
ENSMUSG00000060121|Gemin2|7396eec,ENSMUSG00000100020|Gm19086
ENSMUSG00000060177|Klk1b22|3f168d0,ENSMUSG00000108651|Klk1b2-ps
ENSMUSG00000060180|Myh13|b331796,ENSMUSG00000020908|Myh3
ENSMUSG00000060208|Defa17|f39ca90,ENSMUSG00000074440|Defa3;ENSMUSG00000074442|Defa31;ENSMUSG00000074446|Defa23;ENSMUSG00000064213|Defa24;ENSMUSG00000074441|Gm15292;ENSMUSG00000074444|Defa30;ENSMUSG00000060070|Defa26
ENSMUSG00000060244|Alyref2|b7ebd82,ENSMUSG00000025134|Alyref
ENSMUSG00000060256|Tdpoz4|5a9f454,ENSMUSG00000115663|Gm48999
ENSMUSG00000060288|Ppih|7cb717a,ENSMUSG00000107896|Gm8719;ENSMUSG00000033036|Gm7879;ENSMUSG00000101935|Gm17748;ENSMUSG00000082045|Gm11585;ENSMUSG00000113478|Gm18405
ENSMUSG00000060317|Acnat2|8c44914,ENSMUSG00000070985|Acnat1
ENSMUSG00000060404|Olfr1369-ps1|084a51d,ENSMUSG00000071522|Olfr263
ENSMUSG00000060407|Cyp2a12|4f89eb7,ENSMUSG00000091867|Cyp2a22
ENSMUSG00000060475|Wtap|1fb19c6,ENSMUSG00000061897|Gm14292;ENSMUSG00000111072|Gm9068
ENSMUSG00000060685|Fthl17c|2a4dca7,ENSMUSG00000083714|Fthl17-ps1;ENSMUSG00000078208|Fthl17b;ENSMUSG00000072249|Fthl17f
ENSMUSG00000060699|Vmn1r35|090fe9d,ENSMUSG00000115170|Vmn1r38;ENSMUSG00000091012|Vmn1r34;ENSMUSG00000093755|Vmn1r39
ENSMUSG00000060738|Prl7c1|d1a4930,ENSMUSG00000113319|Gm9628;ENSMUSG00000113567|Gm32300;ENSMUSG00000113117|Gm2544
ENSMUSG00000060742|Olfr1076|e485e06,ENSMUSG00000080752|Olfr1069-ps1
ENSMUSG00000060759|Olfr503|d5c04a0,ENSMUSG00000070421|Olfr658;ENSMUSG00000073922|Olfr659
ENSMUSG00000060816|Vmn1r52|3f0afc7,ENSMUSG00000062546|V1ra8
ENSMUSG00000060888|Olfr566|11a536a,ENSMUSG00000078080|Olfr585
ENSMUSG00000060890|Arr3|ab7f063,ENSMUSG00000018909|Arrb1
ENSMUSG00000061000|Olfr507|5ba60d3,ENSMUSG00000109497|Olfr492;ENSMUSG00000096209|Olfr510;ENSMUSG00000109631|Olfr494;ENSMUSG00000109639|Olfr489-ps1;ENSMUSG00000110171|Olfr484;ENSMUSG00000078118|Olfr483;ENSMUSG00000094426|Olfr478;ENSMUSG00000094612|Olfr491;ENSMUSG00000073893|Olfr472;ENSMUSG00000095239|Olfr497;ENSMUSG00000093980|Olfr493;ENSMUSG00000095301|Olfr476;ENSMUSG00000109542|Olfr470;ENSMUSG00000095910|Olfr469;ENSMUSG00000096151|Olfr477;ENSMUSG00000058014|Olfr502;ENSMUSG00000095212|Olfr473
ENSMUSG00000061065|H2al1o|0ec3e1d,ENSMUSG00000078346|H2al1n
ENSMUSG00000061104|Sap18b|e24431d,ENSMUSG00000021963|Sap18
ENSMUSG00000061130|Ppm1b|c0d4895,ENSMUSG00000100347|Gm7895
ENSMUSG00000061208|Vmn1r8|c5057ca,ENSMUSG00000093696|Vmn1r7
ENSMUSG00000061295|Olfr1261|c00fb1c,ENSMUSG00000059112|Olfr1263
ENSMUSG00000061457|Olfr871|2315c18,ENSMUSG00000066899|Olfr870
ENSMUSG00000061489|Olfr525|27eac01,ENSMUSG00000063823|Olfr532
ENSMUSG00000061525|4921509C19Rik|fba0c43,ENSMUSG00000079005|Gm14147;ENSMUSG00000079006|Gm14151
ENSMUSG00000061845|Defa35|2456a1f,ENSMUSG00000063206|Defa34;ENSMUSG00000065956|Defa37;ENSMUSG00000094662|Defa36;ENSMUSG00000074439|Defa5;ENSMUSG00000079116|Gm15293
ENSMUSG00000061875|Olfr1148|2e66892,ENSMUSG00000070853|Olfr1150-ps1
ENSMUSG00000061904|Slc25a3|9bf466a,ENSMUSG00000082066|Gm13904
ENSMUSG00000061958|Gm14851|3657b0e,ENSMUSG00000074437|Defa29;ENSMUSG00000058618|AY761184;ENSMUSG00000079113|Gm7861;ENSMUSG00000079114|Gm7849
ENSMUSG00000061991|Hist1h2af|a8dffaa,ENSMUSG00000061615|Hist1h2ab;ENSMUSG00000080999|Gm11336;ENSMUSG00000094777|Hist1h2ap;ENSMUSG00000094248|Hist1h2ao;ENSMUSG00000071516|Hist1h2ai;ENSMUSG00000069270|Hist1h2ac;ENSMUSG00000071478|Hist1h2ad;ENSMUSG00000069272|Hist1h2ae;ENSMUSG00000069301|Hist1h2ag;ENSMUSG00000064220|Hist2h2aa1;ENSMUSG00000063954|Hist2h2aa2;ENSMUSG00000036964|Trim17;ENSMUSG00000078851|Hist3h2a;ENSMUSG00000069309|Hist1h2an
ENSMUSG00000062075|Lmnb2|7573353,ENSMUSG00000106204|Gm21009
ENSMUSG00000062162|Mageb1|f8f977e,ENSMUSG00000073069|Mageb2
ENSMUSG00000062199|Olfr1465|3d7a1fc,ENSMUSG00000109100|Olfr1464-ps1
ENSMUSG00000062200|Vmn2r7|94d8e5f,ENSMUSG00000090581|Vmn2r6
ENSMUSG00000062204|Olfr1373|435e326,ENSMUSG00000101750|Olfr1392;ENSMUSG00000059864|Olfr1393
ENSMUSG00000062272|Olfr1129|c176f4d,ENSMUSG00000059205|Olfr1130;ENSMUSG00000058194|Olfr1126
ENSMUSG00000062342|Serpinb9e|2823a54,ENSMUSG00000054266|Serpinb9d
ENSMUSG00000062434|Olfr516|8243810,ENSMUSG00000066239|Olfr519;ENSMUSG00000056946|Olfr512
ENSMUSG00000062488|Ifit3b|8bfcaf7,ENSMUSG00000074896|Ifit3
ENSMUSG00000062518|Zfp534|bce9955,ENSMUSG00000078498|Zfp988;ENSMUSG00000045699|Gm21411;ENSMUSG00000066009|Zfp987;ENSMUSG00000078500|Zfp986;ENSMUSG00000078503|Zfp990;ENSMUSG00000095661|Gm8935;ENSMUSG00000086147|Zfp989
ENSMUSG00000062527|Olfr1408|a8fdee1,ENSMUSG00000058981|Olfr1406
ENSMUSG00000062591|Tubb4a|0323c80,ENSMUSG00000118035|Gm6173;ENSMUSG00000062380|Tubb3;ENSMUSG00000095159|Tubb4b-ps1;ENSMUSG00000036752|Tubb4b;ENSMUSG00000099997|Tubb4b-ps2
ENSMUSG00000062712|Olfr531|f8fa9a3,ENSMUSG00000062782|Olfr527
ENSMUSG00000062737|Prl3d2|f693925,ENSMUSG00000057170|Prl3d1;ENSMUSG00000062201|Prl3d3
ENSMUSG00000062751|Prss1|97a0d07,ENSMUSG00000071517|Gm10334;ENSMUSG00000058119|Gm5771;ENSMUSG00000071519|Prss3
ENSMUSG00000062782|Olfr527|b82bcfb,ENSMUSG00000062712|Olfr531
ENSMUSG00000062825|Actg1|fd12391,ENSMUSG00000034158|Lrrc58
ENSMUSG00000062914|Olfr777|401292b,ENSMUSG00000108114|Olfr800
ENSMUSG00000062963|Ufc1|dd844cd,ENSMUSG00000116583|Gm2349
ENSMUSG00000063021|Hist1h2ak|0688e4b,ENSMUSG00000061615|Hist1h2ab;ENSMUSG00000069270|Hist1h2ac;ENSMUSG00000071478|Hist1h2ad;ENSMUSG00000069272|Hist1h2ae;ENSMUSG00000061991|Hist1h2af;ENSMUSG00000069301|Hist1h2ag;ENSMUSG00000069302|Hist1h2ah;ENSMUSG00000094777|Hist1h2ap;ENSMUSG00000094248|Hist1h2ao;ENSMUSG00000069309|Hist1h2an;ENSMUSG00000080076|Hist1h2aj;ENSMUSG00000071516|Hist1h2ai;ENSMUSG00000060032|H2afj;ENSMUSG00000082692|H2af-ps
ENSMUSG00000063049|Ing2|9c03e1e,ENSMUSG00000026283|Ing5
ENSMUSG00000063173|Olfr811|3ba5172,ENSMUSG00000071065|Olfr806;ENSMUSG00000058513|Olfr801;ENSMUSG00000058071|Olfr818;ENSMUSG00000094347|Olfr784
ENSMUSG00000063176|Olfr955|8ca10d2,ENSMUSG00000048501|Olfr938
ENSMUSG00000063177|Klk1b27|10f87c9,ENSMUSG00000063713|Klk1b24
