probe_id,off_target_genes
ENSG00000196275|GTF2IRD2|146ba99,ENSG00000174428|GTF2IRD2B;ENSG00000214544|GTF2IRD2P1
ENSG00000196312|MFSD14C|1dd9635,ENSG00000148110|MFSD14B
ENSG00000196350|ZNF729|b7cbb21,ENSG00000167232|ZNF91;ENSG00000197360|ZNF98;ENSG00000160352|ZNF714
ENSG00000196369|SRGAP2B|a7dfe83,ENSG00000270872|SRGAP2D;ENSG00000266028|SRGAP2;ENSG00000171943|SRGAP2C
ENSG00000196422|PPP1R26|611f0eb,ENSG00000238086|PPP1R26P1
ENSG00000196427|NBPF4|3dcd86a,ENSG00000205449|NBPF22P;ENSG00000186086|NBPF6;ENSG00000243967|NBPF5P;ENSG00000219481|NBPF1;ENSG00000271254|AC240274.1;ENSG00000215864|NBPF7;ENSG00000142794|NBPF3;ENSG00000271383|NBPF19;ENSG00000269713|NBPF9;ENSG00000270629|NBPF14;ENSG00000263956|NBPF11;ENSG00000268043|NBPF12;ENSG00000271425|NBPF10;ENSG00000162825|NBPF20;ENSG00000266338|NBPF15;ENSG00000273136|NBPF26;ENSG00000270231|NBPF8;ENSG00000229021|AL450992.1;ENSG00000272150|NBPF25P;ENSG00000179571|NBPF17P
ENSG00000196531|NACA|4dd5288,ENSG00000257210|NACAP8
ENSG00000196539|OR2T3|eb2fe25,ENSG00000183310|OR2T34
ENSG00000196550|FAM72A|4cd6249,ENSG00000215784|FAM72D;ENSG00000263513|FAM72C;ENSG00000188610|FAM72B
ENSG00000196550|FAM72A|92e0b7a,ENSG00000188610|FAM72B
ENSG00000196600|SLC22A25|204485d,ENSG00000149742|SLC22A9
ENSG00000196604|POTEF|f505f90,ENSG00000188219|POTEE
ENSG00000196616|ADH1B|38aa838,ENSG00000248144|ADH1C;ENSG00000187758|ADH1A
ENSG00000196724|ZNF418|b0fd9be,ENSG00000173480|ZNF417;ENSG00000198466|ZNF587;ENSG00000152443|ZNF776
ENSG00000196834|POTEI|4307a72,ENSG00000198062|POTEH;ENSG00000188219|POTEE;ENSG00000196604|POTEF;ENSG00000187537|POTEG;ENSG00000222036|POTEM
ENSG00000196862|RGPD4|c217bb1,ENSG00000153165|RGPD3;ENSG00000169629|RGPD8;ENSG00000183054|RGPD6;ENSG00000015568|RGPD5;ENSG00000153201|RANBP2;ENSG00000185304|RGPD2;ENSG00000187627|RGPD1
ENSG00000196912|ANKRD36B|53524e4,ENSG00000230006|ANKRD36BP2;ENSG00000135976|ANKRD36
ENSG00000196972|SMIM10L2B|df5adc6,ENSG00000178947|SMIM10L2A
ENSG00000196993|NPIPB9|46d34a2,ENSG00000196796|NPIPB10P;ENSG00000255524|NPIPB8;ENSG00000233232|NPIPB7;ENSG00000198156|NPIPB6
ENSG00000196998|WDR45|7526d4e,ENSG00000248208|WDR45P1
ENSG00000197045|GMFB|d3545de,ENSG00000243495|GMFBP1
ENSG00000197110|IFNL3|0a6485a,ENSG00000183709|IFNL2
ENSG00000197134|ZNF257|8838416,ENSG00000182141|ZNF708;ENSG00000152926|ZNF117;ENSG00000198039|ZNF273;ENSG00000268100|ZNF725P;ENSG00000268696|ZNF723;ENSG00000197020|ZNF100;ENSG00000118620|ZNF430;ENSG00000172687|ZNF738;ENSG00000146757|ZNF92;ENSG00000197008|ZNF138;ENSG00000196081|ZNF724;ENSG00000196705|ZNF431;ENSG00000213096|ZNF254;ENSG00000173041|ZNF680;ENSG00000228303|AC095038.1;ENSG00000269839|AC010620.2;ENSG00000005801|ZNF195;ENSG00000233836|AC139769.1;ENSG00000105750|ZNF85;ENSG00000278342|AL133373.1;ENSG00000241573|AC011005.3
ENSG00000197153|HIST1H3J|abf62e6,ENSG00000275714|HIST1H3A;ENSG00000273983|HIST1H3G
ENSG00000197172|MAGEA6|16d7916,ENSG00000221867|MAGEA3;ENSG00000213401|MAGEA12
ENSG00000197465|GYPE|9a05c52,ENSG00000170180|GYPA;ENSG00000285783|AC098588.3;ENSG00000250361|GYPB
ENSG00000197713|RPE|c1f2410,ENSG00000235376|RPEL1
ENSG00000197780|TAF13|07fc662,ENSG00000216324|AL049697.2
ENSG00000197785|ATAD3A|d969289,ENSG00000160072|ATAD3B
ENSG00000197837|HIST4H4|2089b14,ENSG00000278637|HIST1H4A
ENSG00000197888|UGT2B17|2356bb7,ENSG00000196620|UGT2B15
ENSG00000197903|HIST1H2BK|53a7b82,ENSG00000234289|H2BFS;ENSG00000274559|CU639417.1;ENSG00000273802|HIST1H2BG
ENSG00000197965|MPZL1|11926de,ENSG00000224172|AC091799.1
ENSG00000198039|ZNF273|f9de30f,ENSG00000213462|ERV3-1;ENSG00000152926|ZNF117
ENSG00000198062|POTEH|c4cdeef,ENSG00000187537|POTEG;ENSG00000222036|POTEM;ENSG00000188219|POTEE;ENSG00000222038|POTEJ;ENSG00000196834|POTEI;ENSG00000196604|POTEF;ENSG00000166351|POTED;ENSG00000183206|POTEC;ENSG00000233917|POTEB;ENSG00000278522|POTEB3;ENSG00000230031|POTEB2;ENSG00000276760|AC136352.2;ENSG00000277630|BX072566.1;ENSG00000248347|AC120036.1
ENSG00000198064|NPIPB13|0110235,ENSG00000169203|NPIPB12;ENSG00000254206|NPIPB11;ENSG00000243716|NPIPB5;ENSG00000185864|NPIPB4;ENSG00000169246|NPIPB3
ENSG00000198064|NPIPB13|8099757,ENSG00000169203|NPIPB12;ENSG00000254206|NPIPB11;ENSG00000243716|NPIPB5;ENSG00000185864|NPIPB4;ENSG00000169246|NPIPB3;ENSG00000234719|NPIPB2;ENSG00000226232|NPIPB14P;ENSG00000196696|AC009022.1;ENSG00000183889|AC138969.1
ENSG00000198077|CYP2A7|a3cbd6a,ENSG00000197838|CYP2A13
ENSG00000198130|HIBCH|b9064e9,ENSG00000249541|AC116359.1
ENSG00000198156|NPIPB6|0b5a2c4,ENSG00000196993|NPIPB9;ENSG00000255524|NPIPB8;ENSG00000233232|NPIPB7
ENSG00000198225|FKBP1C|9d8f8c4,ENSG00000088832|FKBP1A;ENSG00000282502|FKBP1AP4
ENSG00000198390|KRTAP13-1|a3081d6,ENSG00000182816|KRTAP13-2
ENSG00000198429|ZNF69|7c037d3,ENSG00000196757|ZNF700;ENSG00000197054|ZNF763
ENSG00000198443|KRTAP4-1|173dd3a,ENSG00000180386|KRTAP9-7;ENSG00000229351|KRTAP9-11P;ENSG00000187272|KRTAP9-8;ENSG00000239886|KRTAP9-2;ENSG00000204873|KRTAP9-3;ENSG00000198083|KRTAP9-9;ENSG00000198271|KRTAP4-5;ENSG00000241595|KRTAP9-4
ENSG00000198466|ZNF587|bdd911a,ENSG00000173480|ZNF417
ENSG00000198538|ZNF28|045cad4,ENSG00000213801|ZNF321P
ENSG00000198573|SPANXC|c040170,ENSG00000196406|SPANXD
ENSG00000198668|CALM1|d8b1306,ENSG00000223467|CALM1P1
ENSG00000198692|EIF1AY|38222fe,ENSG00000173674|EIF1AX;ENSG00000236698|EIF1AXP1
ENSG00000198830|HMGN2|31e38c9,ENSG00000213228|RPL12P38;ENSG00000179362|HMGN2P46
ENSG00000198843|SELENOT|20d99b1,ENSG00000233846|SELENOTP1
ENSG00000198848|CES1|fc1e21d,ENSG00000228695|CES1P1;ENSG00000260765|CES1P2
ENSG00000198856|OSTC|bae3b85,ENSG00000220924|OSTCP4;ENSG00000269608|AC011487.3;ENSG00000225294|OSTCP2;ENSG00000226801|OSTCP8;ENSG00000243775|OSTCP1;ENSG00000005156|LIG3;ENSG00000219790|OSTCP6
ENSG00000198889|DCAF12L1|59f4a21,ENSG00000198354|DCAF12L2
ENSG00000198908|BHLHB9|e2ae3ba,ENSG00000286237|ARMCX5-GPRASP2;ENSG00000258915|BHLHB9P1
ENSG00000198930|CSAG1|c3cc5f4,ENSG00000268902|CSAG2;ENSG00000242599|CSAG4;ENSG00000268916|CSAG3
ENSG00000203326|ZNF525|08986a1,ENSG00000213801|ZNF321P
ENSG00000203326|ZNF525|feb11c7,ENSG00000198346|ZNF813
ENSG00000203667|COX20|22b2748,ENSG00000213025|COX20P1
ENSG00000203690|TCP10|c90e9f8,ENSG00000166984|TCP10L2;ENSG00000242220|TCP10L
ENSG00000203772|SPRN|8342d9a,ENSG00000171772|SYCE1
ENSG00000203785|SPRR2E|919559e,ENSG00000163216|SPRR2D
ENSG00000203814|HIST2H2BF|78b3998,ENSG00000234571|AC239798.2;ENSG00000273213|HIST2H3PS2
ENSG00000203859|HSD3B2|e468fbf,ENSG00000203855|HSD3BP4;ENSG00000203857|HSD3B1
ENSG00000203989|RHOXF2B|1f2f873,ENSG00000131721|RHOXF2
ENSG00000204071|TCEAL6|d84e5d7,ENSG00000196507|TCEAL3;ENSG00000204065|TCEAL5
ENSG00000204147|ASAH2B|4bc4889,ENSG00000188611|ASAH2
ENSG00000204149|AGAP6|f3bad2e,ENSG00000178440|TIMM23B-AGAP6
ENSG00000204152|TIMM23B|4aa61cb,ENSG00000178440|TIMM23B-AGAP6
ENSG00000204174|NPY4R|e015ce7,ENSG00000264717|NPY4R2
ENSG00000204176|SYT15|f25c009,ENSG00000277758|FO681492.1
ENSG00000204304|PBX2|2496c24,ENSG00000244171|PBX2P1
ENSG00000204366|ZBTB12|6c33f3f,ENSG00000180610|ZBTB12BP
ENSG00000204414|CSHL1|71caa19,ENSG00000136488|CSH1;ENSG00000213218|CSH2;ENSG00000136487|GH2
ENSG00000204449|TRIM49C|ec72343,ENSG00000168930|TRIM49;ENSG00000182053|TRIM49B
ENSG00000204450|TRIM64|6b96ba2,ENSG00000189253|TRIM64B
ENSG00000204481|PRAMEF14|6cd439e,ENSG00000279169|PRAMEF13;ENSG00000274178|PRAMEF28P;ENSG00000116721|PRAMEF1;ENSG00000120952|PRAMEF2
ENSG00000204501|PRAMEF15|61497c7,ENSG00000243073|PRAMEF4;ENSG00000223728|AC239801.1
ENSG00000204505|PRAMEF9|dbe5d8e,ENSG00000274764|PRAMEF27
ENSG00000204510|PRAMEF7|7f2a8aa,ENSG00000182330|PRAMEF8;ENSG00000116726|PRAMEF12
ENSG00000204531|POU5F1|51d50da,ENSG00000212993|POU5F1B;ENSG00000235602|POU5F1P3;ENSG00000237872|POU5F1P4;ENSG00000242551|POU5F1P6
ENSG00000204531|POU5F1|559f442,ENSG00000235602|POU5F1P3;ENSG00000237872|POU5F1P4;ENSG00000212993|POU5F1B
ENSG00000204560|DHX16|ba8dcdf,ENSG00000067596|DHX8
ENSG00000204571|KRTAP5-11|60072c1,ENSG00000254997|KRTAP5-9;ENSG00000205864|KRTAP5-6;ENSG00000204572|KRTAP5-10;ENSG00000241233|KRTAP5-8;ENSG00000244411|KRTAP5-7;ENSG00000205867|KRTAP5-2;ENSG00000185940|KRTAP5-5
ENSG00000204595|DPRX|71ea436,ENSG00000264743|DPRXP4
ENSG00000204604|ZNF468|e694959,ENSG00000182986|ZNF320
ENSG00000204661|C5orf60|b0f65a4,ENSG00000251545|AC136628.2
ENSG00000204677|FAM153CP|5c61f6d,ENSG00000182230|FAM153B;ENSG00000170074|FAM153A
ENSG00000204677|FAM153CP|6e04476,ENSG00000134283|PPHLN1;ENSG00000223705|NSUN5P1;ENSG00000170088|TMEM192;ENSG00000288075|AC108519.1
ENSG00000204702|OR2J1|05a137d,ENSG00000224233|OR2J4P;ENSG00000204700|OR2J2
ENSG00000204779|FOXD4L5|d0eb6c7,ENSG00000184659|FOXD4L4;ENSG00000184492|FOXD4L1
ENSG00000204805|AL391987.2|2da85d8,ENSG00000274026|FAM27E3;ENSG00000275493|AL627230.1;ENSG00000223836|AC023141.1;ENSG00000288225|AL591926.7;ENSG00000231232|AC023141.6;ENSG00000274748|AC233702.9;ENSG00000227015|AC023141.4;ENSG00000279783|AC018692.2
ENSG00000204849|SPATA31A1|02e8925,ENSG00000275969|SPATA31A3;ENSG00000276040|SPATA31A7;ENSG00000276581|SPATA31A5;ENSG00000185775|SPATA31A6;ENSG00000231649|SPATA31B1P
ENSG00000204941|PSG5|99cd4f7,ENSG00000242221|PSG2;ENSG00000243130|PSG11;ENSG00000231924|PSG1;ENSG00000124467|PSG8;ENSG00000221826|PSG3;ENSG00000221878|PSG7;ENSG00000248257|PSG10P;ENSG00000183668|PSG9;ENSG00000105352|CEACAM4
ENSG00000205089|CCNI2|36ed898,ENSG00000101439|CST3
ENSG00000205097|FRG2|9ad3100,ENSG00000225899|FRG2B;ENSG00000172969|FRG2C;ENSG00000282842|FRG2EP
ENSG00000205108|FAM205A|dd503a1,ENSG00000257198|FAM205BP
ENSG00000205177|C11orf91|a9515a0,ENSG00000284969|AL049629.2
ENSG00000205212|CCDC144NL|75b7f21,ENSG00000154898|CCDC144CP;ENSG00000170160|CCDC144A;ENSG00000154874|CCDC144B
ENSG00000205323|SARNP|35bfb40,ENSG00000228335|AC073063.1
ENSG00000205364|MT1M|6ca2928,ENSG00000255986|MT1JP;ENSG00000233929|MT1XP1
ENSG00000205420|KRT6A|b4a663b,ENSG00000170465|KRT6C
ENSG00000205439|KRTAP12-3|64dd70f,ENSG00000221864|KRTAP12-2
ENSG00000205445|KRTAP10-2|fc3f9ba,ENSG00000221837|KRTAP10-9
ENSG00000205456|TP53TG3D|3d2e8b4,ENSG00000278848|TP53TG3F;ENSG00000261509|TP53TG3B;ENSG00000275034|TP53TG3E;ENSG00000205457|TP53TG3C;ENSG00000183632|TP53TG3;ENSG00000274175|AC133551.1
ENSG00000205456|TP53TG3D|e8b8291,ENSG00000278848|TP53TG3F;ENSG00000261509|TP53TG3B;ENSG00000275034|TP53TG3E;ENSG00000205457|TP53TG3C;ENSG00000183632|TP53TG3
ENSG00000205502|C2CD4B|26c0a8f,ENSG00000198535|C2CD4A
ENSG00000205572|SERF1B|a209bf1,ENSG00000172058|SERF1A;ENSG00000006015|REX1BD;ENSG00000267750|RUNDC3A-AS1;ENSG00000119638|NEK9;ENSG00000167674|HDGFL2;ENSG00000264464|LINC02837;ENSG00000236256|DIAPH2-AS1;ENSG00000147144|CCDC120;ENSG00000279968|GVQW2;ENSG00000251680|AC008591.1;ENSG00000134086|VHL;ENSG00000279494|AL117328.2;ENSG00000226125|LINC01907;ENSG00000130475|FCHO1;ENSG00000176700|SCAND2P;ENSG00000185088|RPS27L;ENSG00000137804|NUSAP1;ENSG00000183644|C11orf88;ENSG00000149100|EIF3M;ENSG00000225292|AL158212.1;ENSG00000153363|LINC00467;ENSG00000125462|C1orf61;ENSG00000143367|TUFT1;ENSG00000159023|EPB41;ENSG00000165186|PTCHD1;ENSG00000179832|MROH1;ENSG00000086730|LAT2;ENSG00000287260|AL357075.4;ENSG00000153721|CNKSR3;ENSG00000231533|AL391840.1;ENSG00000286625|AC113370.1;ENSG00000163626|COX18;ENSG00000131127|ZNF141;ENSG00000075420|FNDC3B;ENSG00000087589|CASS4;ENSG00000132026|RTBDN;ENSG00000127314|RAP1B;ENSG00000133703|KRAS;ENSG00000188487|INSC;ENSG00000165240|ATP7A;ENSG00000285907|AL161910.1;ENSG00000109133|TMEM33;ENSG00000226017|PRICKLE2-AS3;ENSG00000279080|AL022322.2;ENSG00000157601|MX1;ENSG00000171574|ZNF584;ENSG00000251369|ZNF550;ENSG00000153339|TRAPPC8;ENSG00000132471|WBP2;ENSG00000157045|NTAN1;ENSG00000072121|ZFYVE26;ENSG00000229775|LINC02624;ENSG00000122912|SLC25A16;ENSG00000116747|RO60;ENSG00000143603|KCNN3;ENSG00000268949|MRPS17P1;ENSG00000158816|VWA5B1;ENSG00000272455|AL391244.2;ENSG00000175611|LINC00476;ENSG00000137103|TMEM8B;ENSG00000136213|CHST12;ENSG00000120278|PLEKHG1;ENSG00000177839|PCDHB9;ENSG00000145526|CDH18;ENSG00000224786|CETN4P;ENSG00000128050|PAICS;ENSG00000163728|TTC14;ENSG00000182923|CEP63;ENSG00000241288|LINC02614;ENSG00000151576|QTRT2;ENSG00000186951|PPARA;ENSG00000188677|PARVB;ENSG00000278920|AC005005.4;ENSG00000237945|LINC00649;ENSG00000101109|STK4;ENSG00000149488|TMC2;ENSG00000018280|SLC11A1;ENSG00000023228|NDUFS1;ENSG00000182329|KIAA2012;ENSG00000162999|DUSP19;ENSG00000226791|LINC02611;ENSG00000179818|PCBP1-AS1;ENSG00000226994|AC079352.1;ENSG00000277531|PNMA8C;ENSG00000105372|RPS19;ENSG00000179134|SAMD4B;ENSG00000125730|C3;ENSG00000006638|TBXA2R;ENSG00000141380|SS18;ENSG00000141562|NARF;ENSG00000092929|UNC13D;ENSG00000172530|BANP;ENSG00000090863|GLG1;ENSG00000261170|AC009053.3;ENSG00000260886|TAT-AS1;ENSG00000087253|LPCAT2;ENSG00000182256|GABRG3;ENSG00000140104|CLBA1;ENSG00000165934|CPSF2;ENSG00000100714|MTHFD1;ENSG00000247077|PGAM5;ENSG00000247373|TMED2-DT;ENSG00000111670|GNPTAB;ENSG00000177119|ANO6;ENSG00000286107|AC007655.2;ENSG00000254648|AP000911.1;ENSG00000160654|CD3G;ENSG00000175634|RPS6KB2;ENSG00000175115|PACS1;ENSG00000175264|CHST1;ENSG00000110700|RPS13;ENSG00000177225|GATD1;ENSG00000135749|PCNX2;ENSG00000116396|KCNC4;ENSG00000137936|BCAR3;ENSG00000279049|AL353898.2;ENSG00000177239|MAN1B1;ENSG00000164733|CTSB;ENSG00000182111|ZNF716;ENSG00000136243|NUP42;ENSG00000204531|POU5F1;ENSG00000251423|AC016576.1;ENSG00000215246|AC116351.1;ENSG00000008952|SEC62;ENSG00000241316|SUCLG2-AS1;ENSG00000168291|PDHB;ENSG00000226328|NUP50-DT;ENSG00000215403|Z82180.1;ENSG00000279159|AC003681.1;ENSG00000089091|DZANK1;ENSG00000229498|AC105053.1;ENSG00000267470|ZNF571-AS1;ENSG00000188227|ZNF793;ENSG00000171466|ZNF562;ENSG00000278611|ZNF426-DT;ENSG00000230647|AC022816.1;ENSG00000161970|RPL26;ENSG00000131143|COX4I1;ENSG00000176371|ZSCAN2;ENSG00000140093|SERPINA10;ENSG00000119661|DNAL1;ENSG00000089775|ZBTB25;ENSG00000111450|STX2;ENSG00000065357|DGKA;ENSG00000137497|NUMA1;ENSG00000205740|AL359878.1;ENSG00000067533|RRP15;ENSG00000203601|LINC00970;ENSG00000198715|GLMP;ENSG00000157184|CPT2;ENSG00000184343|SRPK3;ENSG00000102054|RBBP7;ENSG00000182378|PLCXD1;ENSG00000167113|COQ4;ENSG00000185585|OLFML2A;ENSG00000164975|SNAPC3;ENSG00000245149|RNF139-AS1;ENSG00000261670|AC012213.2;ENSG00000253636|AC022893.1;ENSG00000104635|SLC39A14;ENSG00000106526|ACTR3C;ENSG00000105939|ZC3HAV1;ENSG00000065883|CDK13;ENSG00000105778|AVL9;ENSG00000188732|FAM221A;ENSG00000155034|FBXL18;ENSG00000266896|AL354892.3;ENSG00000026950|BTN3A1;ENSG00000131437|KIF3A;ENSG00000153044|CENPH;ENSG00000232490|OSBPL10-AS1;ENSG00000153827|TRIP12;ENSG00000115486|GGCX;ENSG00000162997|PRORSD1P;ENSG00000224165|DNAJC27-AS1;ENSG00000171606|ZNF274;ENSG00000105483|CARD8;ENSG00000185800|DMWD;ENSG00000141965|FEM1A;ENSG00000285653|AC006238.2;ENSG00000080986|NDC80;ENSG00000062725|APPBP2;ENSG00000161654|LSM12;ENSG00000264538|SUZ12P1;ENSG00000197912|SPG7;ENSG00000124067|SLC12A4;ENSG00000159708|LRRC36;ENSG00000260448|LCMT1-AS1;ENSG00000007392|LUC7L;ENSG00000259673|IQCH-AS1;ENSG00000285331|AC090517.5;ENSG00000260814|AC073657.1;ENSG00000183648|NDUFB1;ENSG00000050130|JKAMP;ENSG00000228824|MIR4500HG
ENSG00000205581|HMGN1|3ffcd8b,ENSG00000224040|HMGN1P4;ENSG00000224555|AC087441.2;ENSG00000235734|HMGN1P36;ENSG00000253954|HMGN1P38;ENSG00000258967|HMGN1P3;ENSG00000072110|ACTN1;ENSG00000248336|HMGN1P11;ENSG00000235028|HMGN1P30;ENSG00000250787|HMGN1P17;ENSG00000172186|HMGN1P35;ENSG00000259557|HMGN1P26;ENSG00000283084|AC026634.1;ENSG00000230942|HMGN1P5;ENSG00000239614|HMGN1P7;ENSG00000224519|HMGN1P19;ENSG00000259350|AC067805.1;ENSG00000226977|HMGN1P24
ENSG00000205609|EIF3CL|73e55d1,ENSG00000184110|EIF3C
ENSG00000205642|VCX3B|e0a6b97,ENSG00000177504|VCX2;ENSG00000182583|VCX;ENSG00000169059|VCX3A
ENSG00000205777|GAGE1|478dd33,ENSG00000189064|GAGE2A;ENSG00000224902|GAGE12H;ENSG00000215269|GAGE12G;ENSG00000236362|GAGE12F;ENSG00000216649|GAGE12E;ENSG00000227488|GAGE12D;ENSG00000237671|GAGE12C;ENSG00000236737|GAGE12B;ENSG00000274274|GAGE13;ENSG00000224659|GAGE12J;ENSG00000215274|GAGE10
ENSG00000205809|KLRC2|2ac915c,ENSG00000134545|KLRC1;ENSG00000205810|KLRC3
ENSG00000205944|DAZ2|a4e8182,ENSG00000205916|DAZ4;ENSG00000187191|DAZ3;ENSG00000188120|DAZ1
ENSG00000206073|SERPINB4|02d2284,ENSG00000057149|SERPINB3
ENSG00000206077|ZDHHC11B|9f3b79e,ENSG00000286094|AC026740.3;ENSG00000188818|ZDHHC11
ENSG00000206127|GOLGA8O|9d97668,ENSG00000232653|GOLGA8N;ENSG00000178115|GOLGA8Q;ENSG00000186399|GOLGA8R;ENSG00000249931|GOLGA8K;ENSG00000261247|GOLGA8T;ENSG00000179938|GOLGA8J;ENSG00000188626|GOLGA8M;ENSG00000277561|GOLGA8IP;ENSG00000261794|GOLGA8H
ENSG00000206140|TMEM191C|baba8c4,ENSG00000226287|TMEM191A;ENSG00000278558|TMEM191B
ENSG00000206140|TMEM191C|d485b64,ENSG00000277690|AC023490.3;ENSG00000226287|TMEM191A
ENSG00000211677|IGLC2|ddffadb,ENSG00000211679|IGLC3;ENSG00000222037|IGLC6
ENSG00000211679|IGLC3|e3ff454,ENSG00000254029|IGLC4
ENSG00000211734|TRBV5-1|3e35a46,ENSG00000211715|TRBV5-3
ENSG00000211905|IGHJ1|27e54e5,ENSG00000237547|IGHJ2P;ENSG00000186765|FSCN2
ENSG00000211941|IGHV3-11|ffb949b,ENSG00000271178|IGHV3OR16-13;ENSG00000259490|IGHV3OR15-7;ENSG00000224650|IGHV3-74;ENSG00000211976|IGHV3-73;ENSG00000211972|IGHV3-66;ENSG00000211946|IGHV3-20;ENSG00000233732|IGHV3OR16-10;ENSG00000223648|IGHV3-64;ENSG00000211967|IGHV3-53;ENSG00000253545|IGHV3-52;ENSG00000211958|IGHV3-38;ENSG00000211938|IGHV3-7;ENSG00000270864|IGHV3OR16-6;ENSG00000225698|IGHV3-72;ENSG00000211964|IGHV3-48;ENSG00000211957|IGHV3-35;ENSG00000211943|IGHV3-15;ENSG00000211942|IGHV3-13;ENSG00000211947|IGHV3-21;ENSG00000271620|IGHV3OR16-7;ENSG00000254056|IGHV3-71;ENSG00000282600|IGHV3-69-1;ENSG00000278473|IGHV3-41;ENSG00000211949|IGHV3-23;ENSG00000253957|IGHV3-22;ENSG00000211944|IGHV3-16
ENSG00000211955|IGHV3-33|b64d336,ENSG00000270550|IGHV3-30;ENSG00000271178|IGHV3OR16-13;ENSG00000224650|IGHV3-74;ENSG00000223648|IGHV3-64;ENSG00000211947|IGHV3-21;ENSG00000211942|IGHV3-13;ENSG00000253247|IGHV3-76;ENSG00000282639|IGHV3-64D
ENSG00000211957|IGHV3-35|179583b,ENSG00000253209|IGHV3-65;ENSG00000211949|IGHV3-23;ENSG00000253957|IGHV3-22;ENSG00000211944|IGHV3-16;ENSG00000211942|IGHV3-13;ENSG00000259680|AC136428.1;ENSG00000271130|IGHV3OR16-8;ENSG00000261834|IGHV3OR16-15;ENSG00000270472|IGHV3OR16-9;ENSG00000223931|AC142381.1;ENSG00000197476|AC034105.1;ENSG00000282600|IGHV3-69-1;ENSG00000211964|IGHV3-48;ENSG00000278473|IGHV3-41;ENSG00000211958|IGHV3-38;ENSG00000253883|IGHV3-19;ENSG00000282639|IGHV3-64D;ENSG00000211938|IGHV3-7;ENSG00000277836|AC141272.1;ENSG00000270318|IGHV3OR16-11;ENSG00000259842|IGHV3OR16-16;ENSG00000271178|IGHV3OR16-13;ENSG00000233732|IGHV3OR16-10;ENSG00000259490|IGHV3OR15-7;ENSG00000225698|IGHV3-72;ENSG00000254056|IGHV3-71;ENSG00000223648|IGHV3-64;ENSG00000253132|IGHV3-62;ENSG00000253545|IGHV3-52;ENSG00000211965|IGHV3-49;ENSG00000229092|IGHV3-47;ENSG00000232216|IGHV3-43;ENSG00000254228|IGHV3-42;ENSG00000211943|IGHV3-15;ENSG00000277761|AC136616.2;ENSG00000277856|AC233755.2;ENSG00000270864|IGHV3OR16-6;ENSG00000224650|IGHV3-74;ENSG00000211976|IGHV3-73;ENSG00000211972|IGHV3-66;ENSG00000211955|IGHV3-33;ENSG00000270550|IGHV3-30;ENSG00000211947|IGHV3-21;ENSG00000211941|IGHV3-11;ENSG00000253247|IGHV3-76;ENSG00000211967|IGHV3-53;ENSG00000253742|IGHV3-60;ENSG00000253240|IGHV3-36;ENSG00000270467|IGHV3OR16-12
ENSG00000212124|TAS2R19|f5e3907,ENSG00000256274|TAS2R64P
ENSG00000212722|KRTAP4-9|47b741a,ENSG00000240871|KRTAP4-7;ENSG00000204880|KRTAP4-8;ENSG00000212721|KRTAP4-11
ENSG00000212807|OR2A42|a7b3b6b,ENSG00000221970|OR2A1
ENSG00000213020|ZNF611|1af6785,ENSG00000189190|ZNF600;ENSG00000258405|ZNF578;ENSG00000198482|ZNF808;ENSG00000196390|AC116337.1
ENSG00000213029|SPHAR|c5e7aea,ENSG00000168118|RAB4A
ENSG00000213030|CGB8|01d7299,ENSG00000189052|CGB5;ENSG00000104827|CGB3;ENSG00000196337|CGB7
ENSG00000213366|GSTM2|d5751d7,ENSG00000168765|GSTM4
ENSG00000213397|HAUS7|c3323ad,ENSG00000183479|TREX2
ENSG00000213402|PTPRCAP|098df77,ENSG00000172725|CORO1B
ENSG00000213413|PVRIG|495f6cd,ENSG00000066923|STAG3;ENSG00000235333|PVRIG2P;ENSG00000121716|PILRB
ENSG00000213563|C8orf82|7f69ebb,ENSG00000257556|LINC02298
ENSG00000213689|TREX1|5353e1c,ENSG00000164053|ATRIP
ENSG00000213759|UGT2B11|0cd18f8,ENSG00000135226|UGT2B28;ENSG00000215110|UGT2B25P
ENSG00000213782|DDX47|707f174,ENSG00000178878|APOLD1
ENSG00000213934|HBG1|f7429aa,ENSG00000196565|HBG2
ENSG00000213967|ZNF726|df6e840,ENSG00000268100|ZNF725P
ENSG00000214046|SMIM7|a439f93,ENSG00000196085|AC013442.1
ENSG00000214194|SMIM30|44df86e,ENSG00000284985|AL109840.1
ENSG00000214216|IQCJ|f565ee2,ENSG00000283154|IQCJ-SCHIP1
ENSG00000214300|SPDYE3|bfc4ac2,ENSG00000230358|SPDYE21P;ENSG00000170092|SPDYE5
ENSG00000214447|FAM187A|062e9e9,ENSG00000167131|CCDC103
ENSG00000214732|AL096814.1|2c000af,ENSG00000287363|AL096814.2
ENSG00000214787|MS4A4E|e6cadc8,ENSG00000110079|MS4A4A
ENSG00000214819|CDRT15L2|3e1bb04,ENSG00000227255|CDRT15P2;ENSG00000223510|CDRT15;ENSG00000141028|CDRT15P1
ENSG00000214940|NPIPA8|537e098,ENSG00000205746|AC126755.1;ENSG00000227827|AC138969.2;ENSG00000250251|PKD1P6;ENSG00000008710|PKD1
ENSG00000214946|TBC1D26|b92c1d4,ENSG00000189375|TBC1D28;ENSG00000262262|AC026271.2
ENSG00000215029|TCP11X2|abf0219,ENSG00000268235|TCP11X1;ENSG00000251525|TCP11X3P
